1139,qu
1140,en
1141,on
1142,a
1143,fait
1144,une
1145,lessive
1146,il
1147,n
1148,y
1149,a
1150,pas
1151,d
1152,autres
1153,termes
1154,complète
1155,de
1156,tous
1157,les
1158,fonctionnaires
1159,qui
1160,n
1161,étaient
1162,pas
1163,strictement
1164,socialistes
1165,pour
1166,nommer
1167,quasiment
1168,exclusivement
1169,dans
1170,tous
1171,les
1172,postes
1173,importants
1174,des
1175,Socialistes
1176,.
1177,Si
1178,vous
1179,voulez
1180,qu
1181,on
1182,aille
1183,plus
1184,loin
1185,dans
1186,ce
1187,débat
1188,je
1189,veux
1190,bien
1191,sortir
1192,mes
1193,chiffres
1194,.
1195,.
1196,.
1197,Je
1198,ne
1199,le
1200,ferai
1201,pas
1202,mais
1203,il
1204,y
1205,a
1206,eu
1207,véritablement
1208,sous
1209,le
1210,pouvoir
1211,socialiste
1212,une
1213,mainmise
1214,socialiste
1215,sur
1216,l
1217,ensemble
1218,des
1219,postes
1220,de
1221,responsabilité
1222,de
1223,l
1224,Etat
1225,et
1226,des
1227,entreprises
1228,publiques
1229,.
1230,Justement
1231,Jospin
1232,vous
1233,répondez
1234,à
1235,Chirac
1236,en
1237,particulier
1238,sur
1239,cette
1240,question
1241,parce
1242,que
1243,vous
1244,en
1245,avez
1246,l
1247,un
1248,comme
1249,l
1250,autre
1251,beaucoup
1252,parlé
1253,pendant
1254,votre
1255,campagne
1256,de
1257,l
1258,Etat
1259,impartial
1260,.
1261,Oui
1262,mais
1263,je
1264,reviens
1265,un
1266,instant
1267,sur
1268,le
1269,quinquennat
1270,parce
1271,que
1272,je
1273,voudrais
1274,dire
1275,que
1276,si
1277,je
1278,suis
1279,élu
1280,Président
1281,de
1282,la
1283,République
1284,si
1285,les
1286,Français
1287,me
1288,font
1289,confiance
1290,le
1291,débat
1292,aura
1293,lieu
1294,car
1295,je
1296,soumettrai
1297,cette
1298,proposition
1299,par
1300,référendum
1301,.
1302,On
1303,ne
1304,peut
1305,pas
1306,en
1307,rester
1308,au
1309,discours
1310,que
1311,vous
1312,avez
1313,repris
1314,avec
1315,non
1316,pas
1317,habileté
1318,mais
1319,avec
1320,la
1321,façon
1322,dont
1323,on
1324,procède
1325,dans
1326,ce
1327,genre
1328,de
1329,situation
1330,et
1331,qui
1332,consiste
1333,à
1334,dire
1335,Je
1336,ne
1337,suis
1338,pas
1339,contre
1340,un
1341,débat
1342,.
1343,Mais
1344,à
1345,chaque
1346,fois
1347,qu
1348,un
1349,Président
1350,nouveau
1351,arrive
1352,cette
1353,question
1354,qui
1355,est
1356,pendante
1357,pour
1358,laquelle
1359,on
1360,a
1361,un
1362,texte
1363,qui
1364,existe
1365,et
1366,qui
1367,a
1368,été
1369,voté
1370,dans
1371,les
1372,mêmes
1373,termes
1374,par
1375,les
1376,deux
1377,assemblées
1378,qui
1379,a
1380,été
1381,proposé
1382,il
1383,y
1384,a
1385,maintenant
1386,deux
1387,décennies
1388,et
1389,non
1390,pas
1391,deux
1392,décades
1393,par
1394,quelqu
1395,un
1396,qui
1397,fut
1398,votre
1399,mentor
1400,en
1401,tous
1402,cas
1403,un
1404,homme
1405,que
1406,vous
1407,avez
1408,beaucoup
1409,connu
1410,et
1411,respecté
1412,Georges
1413,Pompidou
1414,cette
1415,question
1416,revient
1417,.
1418,Si
1419,vous
1420,insistez
1421,.
1422,je
1423,peux
1424,vous
1425,les
1426,donner
1427,.
1428,absolument
1429,.
1430,.
1431,.
1432,Et
1433,que
1434,vous
1435,voyez
1436,maintenant
1437,en
1438,un
1439,an
1440,ce
1441,sont
1442,la
1443,moitié
1444,des
1445,Recteurs
1446,qui
1447,ont
1448,été
1449,changés
1450,et
1451,la
1452,quasi
1453,totalité
1454,des
1455,Directeurs
1456,d
1457,administration
1458,centrale
1459,dans
1460,le
1461,ministère
1462,de
1463,l
1464,Éducation
1465,Nationale
1466,.
1467,Moi
1468,j
1469,ai
1470,continué
1471,à
1472,travailler
1473,avec
1474,les
1475,Directeurs
1476,et
1477,avec
1478,la
1479,plupart
1480,des
1481,Recteurs
1482,qui
1483,étaient
1484,hérités
1485,si
1486,j
1487,ose
1488,dire
1489,au
1490,sens
1491,républicain
1492,du
1493,terme
1494,de
1495,Monory
1496,et
1497,lorsqu
1498,ils
1499,sont
1500,partis
1501,c
1502,est
1503,qu
1504,ils
1505,l
1506,ont
1507,souhaité
1508,;
1509,généralement
1510,ils
1511,ont
1512,eu
1513,un
1514,autre
1515,poste
1516,.
1517,Jospin
1518,je
1519,voudrais
1520,d
1521,abord
1522,vous
1523,dire
1524,que
1525,j
1526,ai
1527,pris
1528,tout
1529,simplement
1530,je
1531,ne
1532,tenais
1533,pas
1534,sortir
1535,des
1536,chiffres
1537,mais
1538,enfin
1539,ils
1540,méritent
1541,de
1542,l
1543,être
1544,compte-tenu
1545,de
1546,ce
1547,que
1548,vous
1549,dites
1550,le
1551,Journal
1552,Officiel
1553,.
1554,Je
1555,m
1556,aperçois
1557,que
1558,sur
1559,Recteurs
1560,d
1561,académie
1562,vous
1563,en
1564,avez
1565,remercié
1566,qu
1567,au
1568,ministère
1569,de
1570,l
1571,Éducation
1572,Nationale
1573,sur
1574,les
1575,Directeurs
1576,vous
1577,en
1578,avez
1579,remplacé
1580,et
1581,que
1582,ont
1583,été
1584,obligés
1585,de
1586,démissionner
1587,dans
1588,les
1589,mois
1590,suivants
1591,;
1592,il
1593,en
1594,est
1595,resté
1596,.
1597,Pour
1598,ce
1599,qui
1600,concerne
1601,la
1602,Rue
1603,Duthot
1604,c
1605,est-à-dire
1606,le
1607,ministère
1608,de
1609,l
1610,Enseignement
1611,Supérieur
1612,en
1613,un
1614,an
1615,tous
1616,les
1617,Directeurs
1618,ont
1619,été
1620,changés
1621,.
1622,Passons
1623,sur
1624,ces
1625,excès
1626,.
1627,.
1628,.
1629,Ces
1630,affirmations
1631,sont
1632,purement
1633,fantaisistes
1634,.
1635,Je
1636,suis
1637,tout
1638,à
1639,fait
1640,certain
1641,que
1642,demain
1643,les
1644,journalistes
1645,auront
1646,à
1647,coeur
1648,d
1649,examiner
1650,les
1651,chiffres
1652,et
1653,de
1654,dire
1655,qui
1656,a
1657,raison
1658,.
1659,Chirac
1660,c
1661,est
1662,un
1663,argument
1664,habile
1665,mais
1666,peu
1667,convaincant
1668,parce
1669,que
1670,comme
1671,nous
1672,parlons
1673,des
1674,problèmes
1675,institutionnels
1676,et
1677,des
1678,problèmes
